ranking,nome_hotel,nota,titulo,texto,data,ano
12,NANNAI Muro Alto,4,Muito bom,"Hotel muito bom. O ponto alto é, sem dúvidas, o atendimento! Garçons mais do que atenciosos, sempre preocupado em agradar. Bangalô muito bom. Comida muito boa nós dois primeiros dias. No último dia , com a chegada de mais hóspedes o padrão caiu consideravelmente. Pareciam não estarem preparados. ",ago. de 2020,2020
12,NANNAI Muro Alto,4,Renovação de votoa,"Eu escolhi o Nannai pois ouvi falar que seria um ótimo lugar para passar bons momentos com o meu marido . Escolhi um bangalô à beira mar , maravilhoso, preço alto, mas achei que valeria a pena. Afinal de contas, me falaram que o serviço e o lugar eram tão bons que  não tinha nem que pensar.  A recepção foi ótima. A manutenção do bangalô é muito boa. O serviço do café e excelente. Mas estão com muitas falhas em relação ao jantar. Com essa adaptação devido a pandemia, não tem mas buffet, e eles oferecem uma estação de massas, grelhados e comida japonesa, e um cardápio com a sugestão do chefe. Porém, variam muito pouco e em 8 dias, já estávamos enjoados da comida. Até as sugestões do chefe eram repetidas. O atendimento tb deixa a desejar. Apesar da simpatia dos garçons, eles se",ago. de 2020,2020
12,NANNAI Muro Alto,5,Paraíso Beira Mar,"Fomos no final de julho/20 e foi perfeito.  Atendimento excelente desde o primeiro contato, comida de qualidade e muito boa, arquitetura incrível...o SPA também é imperdível! Ficamos hospedados no bangalô beira mar, que na nossa opinião, é oo que vale a pena...acordar e ver a praia linda de Muro Alto não tem preço. Ficamos apaixonados pelo lugar e pelas pessoas. Vale cada centavo. Obrigada a todos da família Nannai por proporcionar essa experiência maravilhosa.",ago. de 2020,2020
12,NANNAI Muro Alto,5,Férias Escondidas,"Hotel um charme, vale o quanto pesa. Ficamos em bangalô beira mar com decoração estilo Polinésia e piscina individual na frente do bangalô, comida primeira linha e uma variedade surpreendente e a adaptação ao Covid perfeita !!! Recomendo com louvor",jul. de 2020,2020
12,NANNAI Muro Alto,5,Comemoração 10 anos - Perfeita!!!!,"Dias  muito especiais neste belíssimo resort!!! O Serviço e atenção são impecáveis, a comida muito boa, as instalações lindíssimas e muito bem cuidadas e mantidas... Tivemos uma experiencia muito especial - o jantar romântico exclusivo - muito bem montado. Inesquecível. Praia Calminha, com serviço do Hotel no mesmo padrão e opções de esportes náuticos. O triste mesmo é ir embora... Foi bom demais!!!!",mar. de 2020,2020
12,NANNAI Muro Alto,5,"Excelente atendimento, com boas acomodações, boas opções de lazer e alimentação de qualidade e variada.","Todos os funcionários do hotel atendem muito bem e com rapidez. A alimentação é de boa qualidade e variada. Eles tem muito cuidado com a higiene e limpeza. O hotel é bem equipado, tanto nas áreas de lazer como em outras áreas.",mar. de 2020,2020
12,NANNAI Muro Alto,5,Melhor Relaxamento ,"Estive com minha esposa no Nannai para um descanso de 5 dias. Procurávamos um destino de praia, mas sem grandes aglomerações. A indicação foi esse resort na praia de Muro Alto. A experiência foi excelente. Acabamos ficando num bangalô à beira mar, cuja sensação foi maravilhosa. Ficar descansando à beira da piscina ou dormindo com o som das ondas e do vento atingiu o objetivo. O hotel tem uma excelente infraestrutura, servindo café da manhã, brunch (fim de tarde) e jantar, com bebidas vendidas a parte. Essas refeições - todas - ótimas. O bangalô tem um charme especial, cama king size muito confortável e um banheiro (com banheira de imersão) com muitas amenidades. Você acorda pela manhã e se admira com o mar a poucos metros enquanto entra na sua piscina privativa. Você merece",mar. de 2020,2020
12,NANNAI Muro Alto,5,Parceria fiel,"  Estivemos como de costume durante o carnaval neste fantastico resort . Já somo clientes há vários anos por diversas datas e sempre é um prazer retornar por varios motivos ( luxo, tratamento espetacular , alimentação fantastica , diversão variada e principalmente receptividade e carinho com que os funcionários recebem os privilegiados hóspedes.) Lembram dos nomes e dos fatos engraçados ocorridos em anos anteriores . Mas desta vez superaram todas as expectativas de bom acolhimento ao demonstrarem o reconhecimento de nossa amizade e fidelidade como amigos clientes que somos Desta vez necessitamos  retornar antecipadamente de forma emergencial por problema de saúde durante o carnaval.  A gerência do resort ofereceu imediatamente as opções de retorno em outro período ou a devolução",mar. de 2020,2020
12,NANNAI Muro Alto,5,Excelente estadia ,"Excelente estadia no nordeste, hotel possui uma estrutura boa(não é super privativo, mas não é de excursão, ou seja, na medida ideal). Bom custo benefício, já que o jantar é incluído(do tipo buffet bem variado com opções de carnes e peixes nobres). Há também durante a tarde um chá bem servido com tapiocas, bolos e pães variados. Só cuidado para não ficar cheio para o jantar já que é servido bem no final da tarde. Recomendo! ",mar. de 2020,2020
12,NANNAI Muro Alto,5,Lugar maravilhoso,"Estivemos no Nannai por uma semana(05 a12 de Março) simplesmente maravilhoso. O resort de maneira geral é limpo, bem organizado, muito bem decorado. Ficamos em um bangalô com piscina muito confortável, tamanho ideal para casais c ate  1 criança (q foi nosso caso), camas sem cheiro de mofo 🙏🏼🙏🏼 banheiro com banheira bem limpo.   Piscinas da área comum limpas e grandes. Cafe da manhã, jantar e lanche da tarde incluso na meia pensão muito bem feitos e variedades. A praia da p aproveitar bem o resort disponibiliza caiaque e prancha p stand up.  O valor da diária é condizente ao serviço prestado. Apesar de não ser um resort voltado p crianças, tem um espaço kids e uma programação voltada para elas sim.  Um ponto forte do resort são os funcionários, sempre educados. Os garçons  do",mar. de 2020,2020
12,NANNAI Muro Alto,4, Maravilhoso! ,"Tivemos uma ótima estadia no Nannai, primeiro ficamos em um apartamento, e depois nos transferimos para um bangalô em frente ao mar!  Apartamento e bangalô nota 10! Todos dois são muito bons, limpeza, decoração, conforto! Além de ter algumas cortesias no bangalô, como o champanhe e bolo de rolo.  Café da manhã: A melhor refeição do hotel na minha opinião! muitas variedades, desde waffles e opções fit.  A área externa é muito bem preservada e todos os funcionários muito educados!!  O lanche da tarde é quase um almoço, muito farto, so achei que falta um pouco de organização, alguns dias tinha o bar servindo bebidas alcoólicas e outros dias do lanche não tinham, não deu para entender isso.  O jantar foi ótimo mas acho que poderiam variar no cardápio, serem um pouco mais criativos,",mar. de 2020,2020
12,NANNAI Muro Alto,5,"Paraíso !!Explendido !!! fantástico ""","Maravilhoso , passei dias maravilhosos , já faz alguns  anos porem é inesquecível , pretendo voltar este ano , acho que foi minha melhor experiência tratando -se de Resort. recomendo com os olhos fechados .  ",mar. de 2020,2020
12,NANNAI Muro Alto,5,Excelente para relaxar ,"Um resort simplesmente incrível! Atendimento e alimentação excelentes, piscinas ótimas, praia excelente e surpresas diversas ao longo da estadia ! Comida muito saborosa mas alguns pratos não tão bem aquecidos, sugiro que avaliem outras formas de aquecer esses pratos excelentes bem aquecidos para tornar a noite perfeita ! Café da manhã excepcional, bebidas geladas, garçons atenciosos tornam o ambiente ainda mais incrível ! Perfeito para relaxar ! ",fev. de 2020,2020
12,NANNAI Muro Alto,5,Conforto e requinte com exclusividade,"O Nannai Resort é sem dúvidas um dos ícones da hotelaria de luxo no Brasil. Um serviço de atendimento primoroso, muito capacitado e cordial. Os bagalôs com piscina privativa dão um charme adicional para quem se hospeda e investe um pouco mais para ficart nessas acomodações. Ficar nos aptos normais também é muito bom e confortável. Camas confortáveis, limpeza impecável, amenities no banheiro e Spa da L'occitane. A comida é de muita qualidade e com a diversidade e cara dos sabores brasileiros. O considero ideal para casais ( em lua de mel) ou não. Por ter um ambiente romântico, calmo e com privacidade. Com certeza indico essa experiência para meus amigos e clientes!",fev. de 2020,2020
12,NANNAI Muro Alto,5,Hotel de pessoas felizes,"A impressão que eu tive é que o treinamento e o tratamento dispensado aos funcionários deve ser muito bom. Somente funcionários felizes trabalham tão bem assim. Durante todo o carnaval observei a dedicação de cada um deles em transformar a viagem dos hospedes em algo inesquecível (e olha que são hóspedes exigentes). Simplesmente tudo funciona bem, e melhor, genuinamente, sem qualquer exagero ou afetação. As refeições são excelentes, além das surpresas durante o dia onde foram servidos paella, churrasco, caldinhos etc etc etc. O bangalô esta impecavelmente limpo e arrumado, as instalações perfeitas, tudo disponível e funcionando, desde os equipamentos de praia até boutiques ou academia. Excelente nível de serviços. Adoramos e voltaremos! Parabéns aos administradores e aos",fev. de 2020,2020
12,NANNAI Muro Alto,5,Carnaval no Nannai,"Minha primeira experiência no Nannai foi ótima, viagem de casal, foi uma experiência incrível para nós. O atendimento e carinho de todo o staff é incrível, destaque para os garçons Fabione, Oliveira, Anderson e Rafael, além dos demais que não me recordo o nome. No bar Gamboa acontece todas as noites algo diferente, sempre tem música ao vivo, karaokê, danças e drinks, a Karine é a atendente e super atenciosa, carinhosa e sorridente, realmente ela faz jus ao estilo do bar. A boutique do Nannai é fantástica e com roupas lindas, além da marca própria Nannai, tem as marcas que sou fã como Osklen, Pineapple e Richard's, as meninas atendem de forma carinhosa, destaque para a Carol, Kelly e Adriana. Da equipe de organização e eventos do Resort, o destaque especial é para Geisiel, uma",fev. de 2020,2020
12,NANNAI Muro Alto,5,Um Paraíso em Porto de Galinhas,"Estivemos  no resort,8 dias maravilhosos que para minha esposa e eu serão inesquecíveis. Como já disse um lugar paradisíaco, no meio de um jardim exuberante, repleto de belezas naturais, alegrado com o canto dos passarinhos , que nos proporciona paz, relaxamento e felicidade. Nossa recepção foi feita de forma ímpar, pois, foi o primeiro check in durante anos viajando pelo Brasil e pelo mundo realizado por uma recepcionista extremamente preparada e de uma simpatia contagiante, a Sunamita. Preenchemos os formulários sentados num  sofá confortável dentro de um ambiente aconchegante agradável e fresco,degustando um espumante gelado,que amainou a sede e o calor , abrasador do nordeste. Mensageiro Wallance muito atencioso e prestativo nos levou aos nosso aposentos Acomodações, muito",fev. de 2020,2020
12,NANNAI Muro Alto,5,Excepcional....serviço 100%,"Estou hospedado neste Carnaval no Nannai Resort os Colaboradores são excelentes !!!... agora o que nos atende todas as noites no Jantar...o Val e maravilhoso, muito educado, se atenta aos mínimos detalhes , qualquer solicitacao e atendida prontamente, parabéns!!!!! Voltarei em breve somente para poder desta alegria em ser atendido pelo Val... que presente em nossas férias!",fev. de 2020,2020
12,NANNAI Muro Alto,5,Parece o paraíso...,"Difícil até começar a avaliação: lugar lindo, muito bem cuidado, equipe muito bem treinada, comida excelente, natureza exuberante. O Nannai nos surpreendeu pela beleza e atendimento. Tudo funciona muito bem. A praia de Muro Alto é um capítulo à parte: sem ondas e água quentinha e limpinha. Resort pé na areia, com praia quase que exclusiva. Ficamos no apartamento ""mais simples"", tamanho ótimo, cama king size, a cama auxiliar do meu filho era ótima e super confortável, Providenciaram 2 grades de proteção para a cama dele, além de deixarem um bonequinho na cama. Quando chegamos, havia um espumante com uvas para nos recepcionar. Todos os dias, durante os 10 dias em que ficamos, as camareiras passavam duas vezes, para saber se queríamos outra limpeza, ou precisávamos de algo. As",fev. de 2020,2020
12,NANNAI Muro Alto,5,Continua um paraíso!!!!,"Voltamos este ano de novo!!! Maravilhoso!!! Os funcionários são excelentes, a comida muito boa, ainda melhor e a praia paradisíaca!!! A estrutura na praia é excelente com funcionários super atenciosos. O chá da tarde é um charme à parte!!!",fev. de 2020,2020
12,NANNAI Muro Alto,5,Incrivelmente charmoso e eficiente,O Nannai me surpreendeu com o charme de suas instalações e o serviço eficiente. Todos os funcionários são amáveis e preocupam-se em satisfazer o cliente sempre.  A gastronomia e o atendimento dos restaurantes são sensacionais. O spa é maravilhoso. Tive uma semana de relaxamento total sem me preocupar com nada.,fev. de 2020,2020
12,NANNAI Muro Alto,5,Lazer ,"Simplesmente o melhor resort do país.  Além da beleza local, o acendimento prestado pelos colaboradores empregados no Nannai mensageiro atendente garçons vendedores, fazem da estadia um mar de tranquilidade.  Principalmente no nome de Flávio mensageiro Manuel garçom Carol vendedora Boutique Geiziel Bar Gamboa...  Espero voltar 🍷🍷",jan. de 2020,2020
12,NANNAI Muro Alto,5,Resort de verdade,"O Nannai realmente cumpre o que promete. Lugar lindo, sempre tudo muito bem cuidado, decorado e arrumado. Ótima manutenção, o que preserva o ar de novo, para um hotel que tem mais de 15 anos. Fui com a família, uma criança de 5 anos e um bebê de 1 ano, e ela aproveitaram cada minuto por lá, e todos os espaços. Meu filho de 5 adorou a recreação, que fica mais afastada do centro do hotel. Eu e meu esposo aproveitamos o spa, muito bom também. A comida é muito boa, um diferencial do hotel, com pratos típicos, grelhados, massas, comida japonesa e frutos do mar em geral. O quarto é lindo, não só os bangalôs, mas apartamentos também, banheiro amplo, e cama excelente. As crianças ganharam bonequinhos em suas camas - um mimo. O hotel estava lotado, mas não havia essa sensação durante a",jan. de 2020,2020
12,NANNAI Muro Alto,5,Espetacular ,"Deslumbrante... Nannai é a prova de que uma equipe bem treinada faz toda a diferença! Além da beleza natural, infraestrutura com layout impecável, funcionários cordiais, a equipe da cozinha é um sucesso a parte: rápidos e atenciosos!  Fomos recepcionados com um atendimento bem intimista, depois espumante acompanhado de  uvas de cortesia no quarto! No dia da partida era comemoração do meu aniversário, como sairíamos bem cedo, no dia anterior recebi um bolo surpresa de mimo no meu quarto! Com certeza é um local que deixa saudades e a certeza do retorno! ",jan. de 2020,2020
12,NANNAI Muro Alto,5,O lugar certo para relaxar!!!!!,"O Nannai nos surpreendeu, ficamos no Bangalô Jardim, um charme, aproveitamos todos os dias principalmente nos finais de tarde a piscina privativa com temperatura perfeita, as crianças de 10 e 12 anos amaram!!!! O café da manhã super gostoso, com vista para piscina e praia, eu fiquei impressionada com a troca das toalhas de mesa e dos jogos americanos todos os dias, um mais lindo que o outro, coloridos e pareciam novos!! os garçons com uniforme impecável, super educados e prestativos, o Fabione é uma simpatia!!!!Eles acabam mimando a gente servindo cada dia na parte da manhã um petisco diferente, depois do almoço sempre passava um garçom com um carrinho de sorvetes, isto tudo por conta do Hotel, sem falar do chá da tarde que começa às 17:00 e termina as 18:00, sucos deliciosos,",jan. de 2020,2020
12,NANNAI Muro Alto,5,Diversão em familia,"Segunda experiencia no Nannai,a primeira foi exclusiva  num momento que Nannai não permitia crianças;foi realmente excepcional.Esta segunda fomos num grupo de 23 pessoas(7 crianças) a convite da Matriarca da familia.Foi uma excelente estadia com serviços realmente fantasticos desde o translado até o checkout.",jan. de 2020,2020
12,NANNAI Muro Alto,5,Fantástico !!!,"Local perfeito para relaxar e descansar. Fui sozinho e fiquei uma semana. As instalações são impecáveis assim como a gastronomia. A praia é uma delícia bem como a piscina. Fiquei hospedado no apartamento jardim. Mas o destaque fica para o atendimento excelente. São muito cordiais, educados e atenciosos. Adorei e com certeza espero voltar em breve. Recomendo muito.",jan. de 2020,2020
12,NANNAI Muro Alto,5,O hotel que mais gosto de estar.,"As instalações são excelentes, os serviços maravilhosos e as comidas inesquecíveis. As piscinas são aconchegantes e com um visual maravilhoso. É como brindes  tem um pedaço de mar quase exclusivo. Se puder, voltarei sempre!",jan. de 2020,2020
12,NANNAI Muro Alto,5,Excelente opção para casal,"Lugar incrível, ótimo lugar para casais. Ir e esquecer do mundo.  Qualidade dos quartos e instalações top. Tudo impecável.  O café da manhã e o jantar inclusos com buffet sensacional. Impossível não voltar de lá com alguns kilos a mais rsrs   Atendimento impecável de todo o staff.  Vale o preço!",jan. de 2020,2020
12,NANNAI Muro Alto,5,Incrível!! ,"Muito bom!!! Ambiente lindo, nos mínimos detalhes...  Funcionários de alto padrão, sempre atenciosos e acolhedores... fazem toda diferença...  piscina e jardins lindos... Ótima limpeza... comida boa... jantar com música ao vivo...  Recomendo!! ",jan. de 2020,2020
12,NANNAI Muro Alto,4,Premium mesmo,"O hotel realmente é super diferenciado - arquitetura linda, estilo Polinésia, praia em frente uma piscina natural, quartos mais simples (fiquei num vista jardim) são grandes e confortáveis. O preço da diária é bem alto, mas a proposta é atendida se você deseja um hotel premium mais tranquilo, com ótimo serviço, comida ok, agradável principalmente pela vista deslumbrante. Não é um hotel para crianças, mas as minhas filhas se divertiram no kids club, com recreadoras bem atenciosas.",jan. de 2020,2020
12,NANNAI Muro Alto,5,Lindo!,"Resort Ímpar no Nordeste brasileiro. Bangalôs lindos, novos, não nos esforçamos para dizer que um tanto quanto paradisíaco com suas piscinas privadas e sua madeira que combina lindamente com a vista externa do bangalô. Não parava de pensar no quanto seria especial uma lua de mel naquele local. A temperatura da piscina é maravilhosa. Passamos horas dentro dela por ser confortável e amena. Toda família fez muito bom uso da mesma.  Sob o café da manhã, não há nada de especial, uma delicia. Somente um adendo geral meu e de minha família, que na área das omeletes e tapiocas (que eram muito saborosas) era uma grande confusão de garçons e funcionários, tornava o ambiente levemente desagradável, muitas das vezes demorando para serem entregues (não entendo a necessidade de se entregar na",jan. de 2020,2020
12,NANNAI Muro Alto,4,Férias ,"Hotel com ótima estrutura para os hóspedes, piscinas são bem amplas, a praia em frente ao hotel é ruim, os quartos são ótimos se puder fique nos bangalôs, estrutura de restaurante e atendimento ótimo. ",jan. de 2020,2020
12,NANNAI Muro Alto,5,Paraíso,"Dias perfeitos no paraíso : Nannai Praia linda, praticamente privativa Hotel fantástico, cada detalhe cuidadosamente elaborado, decoração linda Quarto extremamente confortável, limpo, bela decoração Café da manhã, chá da tarde e jantar (inclusos na diária): sem palavras. Mesas lindas e cuidadosamente arrumadas com vista para a praia/piscina. Garçons muito atenciosos, gentis. Comida de primeira qualidade, deliciosa, com opções para TODOS os gostos. Academia completa com instrutores competentes e atenciosos. Equipe de esportes náuticos: nota mil. Super atenciosos e divertidos. Serviço de piscina: o melhor. Piscinas limpas, lindas e garçons sempre bem humorados, atendem com maestria. Recepção tb nota mil. Check in feito em sofá, com espumante, água de coco, nada daquele check in",jan. de 2020,2020
12,NANNAI Muro Alto,5,PERFEITO,"não deixa nada a desejar! Atendimento perfeito, quarto e limpeza maravilhoso. Comida deliciosa. Sem defeitos o melhor hotel que já fui! A piscina no quarto  e o lugar super reservado! O spa maravilhoso área fitness mt boa! Perfeito 🤍🤍 voltarei novamente esperando abrir em Noronha 🌊",jan. de 2020,2020
12,NANNAI Muro Alto,5,Paraíso !!!,"Com diversos tipos de acomodações, me hospedei num apartamento bem confortável. Todo staff são extremamente gentis, prestativos  e atenciosos. Os fartos e diversificados Café da manhã, lanche da tarde e o buffet do jantar,  estão incluídos no preço. Diversão e descanso nas diversas piscinas ou na praia, são um belo efeito de “carregar as baterias” para 2020.",dez. de 2019,2019
12,NANNAI Muro Alto,5,Excelente Resort,"Tudo foi otimo. Além do lugar que é maravilhoso, os quartos, as instalaçoes gerais, a comida, o serviço, a decoração, tudo estava perfeito. A equipe toda do Nannai esta de parabens pelo cuidado e a atenção à todos os detalhes.",dez. de 2019,2019
12,NANNAI Muro Alto,5,Muuuito bom mesmo,"A estrutura do hotel, o serviço, a comida: tudo muito bom. Apenas o tios dos clubinho não prestaram uM serviço de qualidade, pareciam estar sempre cansados, mas a estrutura do clubinho é bem boa também.",dez. de 2019,2019
12,NANNAI Muro Alto,4,Qualidade bem acima da média...,"Apesar de alguns problemas muito pontuais, o Nannai encanta adultos e crianças com as belas paisagens, com o atendimento ímpar dos funcionários (garçons Gilvan, Abraão, Eduardo e Anderson Luan são excepcionais - é até injusto não lembrar o nome de todos) e com a comida de primeiríssima linha. Recomendo!",dez. de 2019,2019
13,Hotel Unique,4,Problema no café da manhã 🥣 ,"Não gostamos do atendimento no café da manhã.  Não havíamos assinado o papel que registrava nosso consumo, imaginando que já estava registrado pois informamos o quarto na chegada, e fomos pegar o elevador pois tínhamos compromisso.   Nisso veio  um funcionário gritando e fazendo escândalo ""estão saindo sem pagar, estão saindo sem pagar"". Constrangedor.  Tentamos não deixar isto estragar o final de semana, pois estávamos comemorando uma data especial.  Mas temos de registrar aqui: o café da manhã não vale os 125 reais conbrados por pessoa. Um funcionário estragou a experiência e a avaliação do hotel, parabéns. ",abr. de 2022,2022
13,Hotel Unique,5,Experiência memorável,"Essa foi a minha segunda vez no Unique e só tenho elogios a fazer. Desde a recepção (Nina, que nos recebeu há 5 anos atrás, nos atendeu novamente de forma impecável). Um agradecimento especial à incrível equipe que nos recebeu com tanto carinho e paixão no restaurante:  Fátima e Andreza. A atenção e cuidado com detalhes delas é excepcional tornando nossa estadia especial. Todos os aspectos do Hotel vão além das expectativas. Além disso, a equipe do spa Caudalie foi incrível: Gorete e Rosangela fizeram uma massagem memorável. Eu e minha esposa apreciamos muitíssimo nosso aniversário de 5 anos juntos.",mar. de 2022,2022
13,Hotel Unique,4,"Hotel muito bom, recomendo.","Como sempre faço, consultei meu agente de viagens da Elite Resorts, e a indicação não poderia ser melhor. O hotel Unique oferece uma excelente estrutura e serviços de primeira, com destaque para o restaurante do terraço, com uma piscina incrível. Recomendo demais.",mar. de 2022,2022
13,Hotel Unique,3,"Bom, mas esperava mais...","Staff muito atencioso e cordial. Instalações bonitas e modernas. O diferencial é a famosa piscina e a vista que se tem de Sampa. Pontos a melhorar : as janelas não são a prova de som e estar de frente para a Brigadeiro, com muito ônibus para quem tem sono leve como eu é um problema. Pela categoria do hotel deveriam investir nisso, para mim foi um ponto bem negativo. - Tive que ligar para limpar o meu quarto, coisa que em outros hotéis na mesma categoria nunca aconteceria. - Uma camareira entro no meu quarto enquanto me vestia, sem bater ! Isso imperdoável ! De verdade escolhi para passar meu aniversário e esperava mais...",fev. de 2022,2022
13,Hotel Unique,5,Nota 10,Passei uma diária hospedado no meu aniversário e adorei.  Não saímos do hotel e aproveitamos tudo o que ele tinha a oferecer. Restaurante Skye sensacional. Piscina interna também. Não usamos a externa pois estava frio e chovendo. Vale a experiência,jan. de 2022,2022
13,Hotel Unique,5,Quase perfeito,"Experiência de luxo, onde o ponto forte é o serviço, impecável.  Todo o staff pronto sempre a lhe mimar e atender todos os seus pedidos. Uma aula de customer experience,  acima de tudo. Os únicos pontos a melhorar são o sinal de Internet que, nos dias que ficamos oscilou muito, e o café da manhã, que pecava pela repetição dos itens, e por pequenos detalhes, como pães frios, poucas frutas, que acabam ficando abaixo da expectativa.",nov. de 2021,2021
13,Hotel Unique,3,"Bom, mas esperava bem mais","O hotel é lindo, quarto uma delicia e a arquitetura não tem o que falar, maravilhosa. Também adoramos a piscina interna, uma delica. De modo geral ficar hospedado lá é uma experiencia. Porém, pelo preço que cobram e por ser um hotel tão conhecido para noivos, nós esperavamos muito mais. Passamos a noite de nupcias lá e esperava algo especial. Fomos recebidos apenas com uma taça de champagne e uns balões. Tudo era cobrado extra, até a sandalia do quarto tinha preço se quisesse levar. Esperava que tivessem mais ""mimos"" e que o hotel, por ser tão famoso nisso, preparasse algo bem mais especial. Minha irmã teve muito mais ""mimos"" quando foi passar aniversario de namoro há um tempo atras, a gente, que comemorou o dia do casamento, não teve quase nada de especial, comparando com a",nov. de 2021,2021
13,Hotel Unique,5,Fantástico,"Equipe atenciosa e muito prestativa . Espaço da piscina e restaurantes muito aconchegante . Suíte sem comentários, incrível e uma banheira que te permite abrir  ao lado da cama.  Café da manhã diferenciado e muito bom gosto.  Parabéns, um dia melhores hotéis de São Paulo",nov. de 2021,2021
13,Hotel Unique,5,Excelente estadia,"Estadia excelente em hotel icônico. Ótima localização, limpeza nota 10, confortável.  Pessoal muito competente,  gentil e atencioso faz toda a diferença. Todos te tratam pelo  nome e não poupam esforços para lhe atender extraordináriamente bem. Fátima e Eliane no Sky, obrigada pela gentileza.  Samuel no Concierge, perfeito! Obrigada pela reserva no restaurante, por toda ajuda e atenção!",out. de 2021,2021
13,Hotel Unique,5,Experiência incrível!,"Adorei o hotel Unique.  A primeira impressão é dada pela imponência de seu prédio,  uma obra arquitetônica fantástica, com uma decoração linda e requintada. Mas preciso destacar a PRINCIPAL riqueza do hotel, que são os funcionários,  um grupo de pessoas gentis, solícitas, simpáticas e prestativas, num grau que vai além da competência profissional,  fazendo-nos sentirmos em casa. Aproveito para elogiar a comida do restaurante, com pratos diferenciados e um sabor delicioso.  Recomendo muito!!!",out. de 2021,2021
13,Hotel Unique,5,Hospedagem no Unique em 08-12/10/2021,"Novamente nos hospedamos nessa maravilha de hotel, aonde tudo e todos trabalham para fazer da experiência algo único e memorável. Em especial a equipe ultra profissional, dedicada e extremamente atenciosa. Alguns highlights incluem o excepcional café da manhã, a piscina ""roof-top"" mais descolada de SP, o restaurante e bar Skye, a qualidade da comida e o ambiente e ambiance de luxo e modernidade. O destaque maior são os hosts: Fátima, Edinalva, Nádia, Andrea e outros que tudo fazem para nos agradar. Espetacular, excepcional!",out. de 2021,2021
13,Hotel Unique,5,Trabalho experiência,"Local de arquitetura incrível, alimentação perfeita, drinks especiais, atendimento nota mil.. Edinalva a gerente nos ofereceu uma sobremesa que estavam lançando.. foi tudo nota mil Super aconchegante e ao mesmo tempo imponente",set. de 2021,2021
13,Hotel Unique,5,Espetacular,"Hotel espetacular. Nível de muito 5 estrelas do mundo.   Atendimento impecável do começo ao fim. Aqui o valor cobrado é percebido realmente.   Quarto limpíssimo, com amenities Acqua de parma, tudo impecável e banheiro delicioso com chuveiro.   Não tomamos café da manha mas valeu a pena tudo. Estão de parabéns e com certeza voltaremos.",set. de 2021,2021
13,Hotel Unique,5,Adorável,"Uma experiência incrível, fomos levados pelo leo avelar para conhecer os espaços do inesquecível Hotel UNIQUE . Aprovado a hospitalidade, gastronomia e energia . Destaque para o sanduíche e pizza super fina . Parabéns a todos da equipe UNIQUE, estaremos de volta em breve .",set. de 2021,2021
13,Hotel Unique,5,Atendimento fantástico,"Em todos os setores do hotel a gentileza e presteza dos funcionários foi ótima. A vista do quarto era ótima, limpeza impecável. Restaurante com atendimento igualmente ótimo, comida e drinks deliciosos. Certamente voltarei!",ago. de 2021,2021
13,Hotel Unique,5,Hotel maravilhoso sem ressalvas,"O hotel ao passar dos anos continua sendo esplêndido. O atendimento é um diferencial, amenities Acqua di Parma. Café da manhã fabuloso, fomos atendidos pela Fátima, um amor de pessoa e pura simpatia. Checkin com véu bet Clicquot, surpresinha com bolinho e balões para o aniversário do meu namorado sem custo adicional. Área da piscina com tobogã incrível. Só alegria.",ago. de 2021,2021
13,Hotel Unique,4,Um bom hotel,"Pos: atendimento( concierge é ótimo), piscina (sempre que eu entrei estava com uma temperatura ótima, restaurante e bar a noite incríveis, principalmente para hóspedes Contra: acho que o hotel está começando a ficar velho, algumas coisas já estão precisando de atualização, outro ponto é o café da manhã, sempre foi ótimo, porém agora eles regulam a quantidade que você come, você não Pode pedir um omelete e uma rabanada por exemplo  Conclusão: acho um hotel incrível, um dos melhores de SP.",ago. de 2021,2021
13,Hotel Unique,5,Café da manhã,"Fui tomar café da manhã e já na entrada fui recepcionada pela maravilhosa Fatima, que nos atendeu super bem, foi atenciosa e me senti incluída e representada por está figura. O Andrew também foi muito atencioso ao telefone e no próprio hotel. Todos, sem excessão, prestaram um excelente serviço.  Falando de preços e comida: preço muito bom para a qualidade do serviço ofertado. Recomendo e voltarei sempre.",jul. de 2021,2021
13,Hotel Unique,5,Excepcional,"Nós fechamos o pacote de dia dos namorados e fomos surpreendidos do começo ao fim.  Todos os funcionários, sem exceção, nos trataram com o maior respeito, cordialidade e simpatia.   A comida é um caso a parte. Simplesmente deliciosa e excepcional. O Chef Emmanuel Bassoleil realmente é incrível.   Uma ressalva, em especial, para o concierge Samuel que foi além das expectativas. Ele fez com que a surpresa que o meu namorado havia planejado saísse de maneira impecável.   Uma data que jamais vamos esquecer.  Vamos voltar com certeza! ",jun. de 2021,2021
13,Hotel Unique,5,Dia dos namorados 2021 único e incrível!,"Gostaria de deixar registrado os grandes momentos que eu e meu marido vivemos durante a nossa estadia no Unique! De última hora e surpreendente! Simplesmente incrível!! Superaram as expectativas. Desde o primeiro contato por telefone, na recepção e durante! Equipe em sintonia com excelente atendimento! Todos os profissionais muito bem treinados, gentis e cordiais! Quero deixar meu agradecimento em especial a Heloísa que desde o primeiro contato foi muito gentil e tornou tudo possível. Surpresas lindas! E o especial atendimento de Nina ( recepção), Fátima ( Skye), Ronaldo , José e Roque! Vocês tornaram a nossa estadia mais incrível!",jun. de 2021,2021
